signal_month,return_month,ticker,score_method_source,score_return,score_ma_pos,score_momentum,score_vol,score_rs,benchmark_rs_note,next_month_return,alignment_rule
2020-03,2020-04,114260,zscore_from_data_pipeline,3.094407745024637,-0.9629237964033538,1.138451971026867,10.0,-6.304678807189075,,0.3215,signal_month_t_to_return_month_t_plus_1
2020-03,2020-04,153130,zscore_from_data_pipeline,-0.9655602893025264,0.2135898166483265,1.1964135268869096,10.0,-6.577017567659674,,0.1421,signal_month_t_to_return_month_t_plus_1
2020-04,2020-05,069500,zscore_from_data_pipeline,-5.00177988035198,-0.4960446366956942,0.6845906038703651,3.1254600634050704,,benchmark_self_comparison,3.6987,signal_month_t_to_return_month_t_plus_1
2020-04,2020-05,114260,zscore_from_data_pipeline,-0.9529989506076476,-1.2719386602961855,-2.514896742301617,-1.1659354172441765,5.735642605963848,,0.5456,signal_month_t_to_return_month_t_plus_1
2020-04,2020-05,153130,zscore_from_data_pipeline,-1.0195905761394113,-0.3351793131013448,0.0834455704696145,-2.0971075058510027,5.865421372277967,,0.1369,signal_month_t_to_return_month_t_plus_1
2020-05,2020-06,069500,zscore_from_data_pipeline,-2.250723952457305,-3.067051565130174,-0.0218783911818456,-0.0449047766040451,,benchmark_self_comparison,4.8366,signal_month_t_to_return_month_t_plus_1
2020-05,2020-06,114260,zscore_from_data_pipeline,-4.316837665722977,-2.9080330874697147,-3.5106453340933923,-3.2795370671947093,2.2962141794659,,0.0086,signal_month_t_to_return_month_t_plus_1
2020-05,2020-06,153130,zscore_from_data_pipeline,-1.2685027602020484,-1.9369437095983175,-1.3318403490692248,-1.3452272904256548,2.505685583754778,,0.0195,signal_month_t_to_return_month_t_plus_1
2020-06,2020-07,069500,zscore_from_data_pipeline,-0.9194680191371042,-2.270448852343306,-4.086864384861364,3.7895385305463503,,benchmark_self_comparison,6.821,signal_month_t_to_return_month_t_plus_1
2020-06,2020-07,114260,zscore_from_data_pipeline,1.813347911532598,-0.2893474639649849,-1.4262756815314075,-2.8112515308373487,1.9433321234462768,,0.3015,signal_month_t_to_return_month_t_plus_1
2020-06,2020-07,153130,zscore_from_data_pipeline,8.943899431028456,5.237501320893857,4.565445401914789,-4.813854806160618,1.9017638052168415,,0.0537,signal_month_t_to_return_month_t_plus_1
2020-07,2020-08,069500,zscore_from_data_pipeline,-2.1451009928364537,-4.243518646153129,-3.974959113435193,-1.5030569615742242,,benchmark_self_comparison,2.723,signal_month_t_to_return_month_t_plus_1
2020-07,2020-08,114260,zscore_from_data_pipeline,-0.6699145734234696,-1.0440419206042848,-2.915670153795321,-4.832798283726755,2.608218794986435,,-0.4208,signal_month_t_to_return_month_t_plus_1
2020-07,2020-08,153130,zscore_from_data_pipeline,6.092921342729466,7.174149576631863,6.16060493332866,-6.854271517455965,2.728626243274704,,0.0098,signal_month_t_to_return_month_t_plus_1
2020-08,2020-09,069500,zscore_from_data_pipeline,-0.3767360830203895,-2.2618469562537418,-3.364306612448182,-0.2343615906930971,,benchmark_self_comparison,1.1059,signal_month_t_to_return_month_t_plus_1
2020-08,2020-09,114260,zscore_from_data_pipeline,6.231902659299148,5.747512403512376,5.469077317837491,-3.060520691999354,0.1894499155679976,,0.3967,signal_month_t_to_return_month_t_plus_1
2020-08,2020-09,153130,zscore_from_data_pipeline,7.816491107166525,10.0,10.0,-4.01859396357195,-0.0135941489364821,,0.0341,signal_month_t_to_return_month_t_plus_1
2020-09,2020-10,069500,zscore_from_data_pipeline,0.7809560473815396,-0.6116589598064467,-5.818011579029163,-1.2324724523061217,,benchmark_self_comparison,-2.8852,signal_month_t_to_return_month_t_plus_1
2020-09,2020-10,114260,zscore_from_data_pipeline,-4.593576961583199,0.2593742478488068,-0.2934813233448253,-2.7699687850923844,-0.5512505874304926,,-0.1804,signal_month_t_to_return_month_t_plus_1
2020-09,2020-10,153130,zscore_from_data_pipeline,5.384708103475124,8.074127883737544,10.0,-1.9387435806879127,-0.3995767548673813,,0.0537,signal_month_t_to_return_month_t_plus_1
2020-10,2020-11,069500,zscore_from_data_pipeline,1.8022032105890888,2.578080137115737,-0.872046967281743,-2.6465931655531323,,benchmark_self_comparison,15.0796,signal_month_t_to_return_month_t_plus_1
2020-10,2020-11,114260,zscore_from_data_pipeline,4.457641805101244,3.697950668446527,4.285394274596224,-2.5790948451452045,-0.9168470534350734,,-0.1291,signal_month_t_to_return_month_t_plus_1
2020-10,2020-11,153130,zscore_from_data_pipeline,2.8478152086403123,6.0584949067381135,7.895223069207205,4.14307603257898,-1.0728414856713206,,0.0244,signal_month_t_to_return_month_t_plus_1
2020-11,2020-12,069500,zscore_from_data_pipeline,-5.577898138025023,-3.380368878179945,-5.7983369967135445,-2.2703808589219667,,benchmark_self_comparison,13.8821,signal_month_t_to_return_month_t_plus_1
2020-11,2020-12,114260,zscore_from_data_pipeline,2.7669621872711456,5.488451587957517,6.633513343218991,-2.7722487573461696,6.3997077555838535,,0.0431,signal_month_t_to_return_month_t_plus_1
2020-11,2020-12,153130,zscore_from_data_pipeline,4.939558022077577,6.137353802017229,7.795820972923078,-4.390021134953747,6.270356879837653,,0.0341,signal_month_t_to_return_month_t_plus_1
2020-12,2021-01,069500,zscore_from_data_pipeline,-4.394056016087983,-6.559175949838099,-8.31900845232745,-1.801632849433746,,benchmark_self_comparison,4.2354,signal_month_t_to_return_month_t_plus_1
2020-12,2021-01,114260,zscore_from_data_pipeline,1.606031880395642,4.689450342611537,6.432035525953549,-2.451468410020213,5.0752366759590135,,0.112,signal_month_t_to_return_month_t_plus_1
2020-12,2021-01,153130,zscore_from_data_pipeline,3.613013850398232,5.490757549798807,6.293809892645454,-2.6809267399531937,5.038712295442953,,0.0682,signal_month_t_to_return_month_t_plus_1
2021-01,2021-02,069500,zscore_from_data_pipeline,-0.3463247148843267,-2.015609924944105,-5.731456256718529,1.6579032378294811,,benchmark_self_comparison,1.4103,signal_month_t_to_return_month_t_plus_1
2021-01,2021-02,114260,zscore_from_data_pipeline,0.5783211155806773,3.266819709016369,5.094078790172324,-2.496430519264236,1.2374999723324345,,-0.0516,signal_month_t_to_return_month_t_plus_1
2021-01,2021-02,153130,zscore_from_data_pipeline,0.6393607374693848,3.6008081417771933,4.872234075463248,4.4049473447748015,1.212710136512883,,0.0487,signal_month_t_to_return_month_t_plus_1
2021-02,2021-03,069500,zscore_from_data_pipeline,2.6596377966575915,-0.401098592721818,-2.405342084811412,0.1755506447234794,,benchmark_self_comparison,1.151,signal_month_t_to_return_month_t_plus_1
2021-02,2021-03,114260,zscore_from_data_pipeline,2.21975249409862,4.2733185490853005,4.512843974525569,-1.888708449266319,-2.7406990915868894,,-0.1808,signal_month_t_to_return_month_t_plus_1
2021-02,2021-03,153130,zscore_from_data_pipeline,0.9788970348420554,2.7175347637967056,3.808148678933043,-1.3530353951842806,-2.786814503441433,,0.0438,signal_month_t_to_return_month_t_plus_1
2021-03,2021-04,069500,zscore_from_data_pipeline,2.729817636231562,1.13748488270008,-1.5920377029112098,-3.4611375939499007,,benchmark_self_comparison,1.8326,signal_month_t_to_return_month_t_plus_1
2021-03,2021-04,114260,zscore_from_data_pipeline,4.206677124147555,4.135286327215286,5.493546109646424,2.9825024503768995,-2.0693456143630047,,0.0949,signal_month_t_to_return_month_t_plus_1
2021-03,2021-04,153130,zscore_from_data_pipeline,1.5962956285112493,2.4729909910911707,3.1006862261439743,-1.9307863565832768,-2.164297043369617,,0.0487,signal_month_t_to_return_month_t_plus_1
2021-04,2021-05,069500,zscore_from_data_pipeline,3.811503908934392,4.007180315032407,0.2118474252039246,-6.589314917921179,,benchmark_self_comparison,1.0994,signal_month_t_to_return_month_t_plus_1
2021-04,2021-05,114260,zscore_from_data_pipeline,-0.7151642434764499,2.5894622673171908,3.6966422278708593,0.9576696212976624,-3.141160562826882,,-0.1551,signal_month_t_to_return_month_t_plus_1
2021-04,2021-05,153130,zscore_from_data_pipeline,1.0240895717568912,2.087998804671785,2.508734360250463,-3.256155067998971,-3.101355309522304,,0.034,signal_month_t_to_return_month_t_plus_1
2021-05,2021-06,069500,zscore_from_data_pipeline,2.864418016667245,4.3657900851004685,2.9047247251138373,-3.4704576933046245,,benchmark_self_comparison,2.6544,signal_month_t_to_return_month_t_plus_1
2021-05,2021-06,114260,zscore_from_data_pipeline,4.591892877110128,5.376891022376443,4.372299696268179,2.073510743602553,-3.0837809973187182,,-0.2934,signal_month_t_to_return_month_t_plus_1
2021-05,2021-06,153130,zscore_from_data_pipeline,1.301862585700539,2.6892053849306685,2.4577787609458874,0.206145641913924,-3.203452122254592,,-0.0778,signal_month_t_to_return_month_t_plus_1
2021-06,2021-07,069500,zscore_from_data_pipeline,1.2576851867950571,3.70673132161688,3.825645909969767,-6.092574406067878,,benchmark_self_comparison,-3.0883,signal_month_t_to_return_month_t_plus_1
2021-06,2021-07,114260,zscore_from_data_pipeline,7.270830230821752,9.653218852354108,6.386582134955072,10.0,-1.195969889021063,,0.4327,signal_month_t_to_return_month_t_plus_1
2021-06,2021-07,153130,zscore_from_data_pipeline,10.0,10.0,8.264726888557647,3.384746478458648,-1.37035087110611,,0.073,signal_month_t_to_return_month_t_plus_1
2021-07,2021-08,069500,zscore_from_data_pipeline,4.369831826301918,5.842375178571042,7.428385132968462,-3.6833655816296993,,benchmark_self_comparison,-1.1769,signal_month_t_to_return_month_t_plus_1
2021-07,2021-08,114260,zscore_from_data_pipeline,-8.478784463522336,-1.9761573955755576,0.3782307042783801,9.716434624242154,-4.761083271329138,,0.1896,signal_month_t_to_return_month_t_plus_1
2021-07,2021-08,153130,zscore_from_data_pipeline,-4.879557329715381,5.190396263387148,4.098245868491151,2.256084325993939,-4.524035054504041,,0.0097,signal_month_t_to_return_month_t_plus_1
2021-08,2021-09,069500,zscore_from_data_pipeline,3.12833116880325,4.793426932858963,6.627851347777833,0.1242878275244177,,benchmark_self_comparison,-4.2634,signal_month_t_to_return_month_t_plus_1
2021-08,2021-09,114260,zscore_from_data_pipeline,-3.9175088531887914,-6.692628069004638,-2.931500207803759,-0.4271468176971881,-2.9822221675062286,,-0.6536,signal_month_t_to_return_month_t_plus_1
2021-08,2021-09,153130,zscore_from_data_pipeline,2.1905347973784823,5.336862657161218,7.693447701495925,2.3111076522430785,-2.827032066341377,,0.0729,signal_month_t_to_return_month_t_plus_1
2021-09,2021-10,069500,zscore_from_data_pipeline,3.3909135142046773,6.20658914355664,6.975677688960939,-1.99784256937744,,benchmark_self_comparison,-3.2009,signal_month_t_to_return_month_t_plus_1
2021-09,2021-10,114260,zscore_from_data_pipeline,10.0,10.0,6.31205641649032,-1.4311459477301527,-2.846136509303336,,-1.2119,signal_month_t_to_return_month_t_plus_1
2021-09,2021-10,153130,zscore_from_data_pipeline,-5.840482653363212,-1.3396317721777886,-0.778628905318234,1.412348878773781,-3.2567967200454766,,-0.0097,signal_month_t_to_return_month_t_plus_1
2021-10,2021-11,069500,zscore_from_data_pipeline,3.285308017085465,5.346426500573221,6.6555671334048245,0.5297703406731954,,benchmark_self_comparison,-3.593,signal_month_t_to_return_month_t_plus_1
2021-10,2021-11,114260,zscore_from_data_pipeline,10.0,10.0,10.0,10.0,-3.3983933323494044,,1.0252,signal_month_t_to_return_month_t_plus_1
2021-10,2021-11,153130,zscore_from_data_pipeline,5.146579569468875,6.281229383764368,6.255329138724744,5.871168771517615,-4.061241103865814,,0.068,signal_month_t_to_return_month_t_plus_1
2021-11,2021-12,069500,zscore_from_data_pipeline,4.732458636389156,5.978941069524863,5.8688720873978575,0.4043312337126074,,benchmark_self_comparison,6.5188,signal_month_t_to_return_month_t_plus_1
2021-11,2021-12,114260,zscore_from_data_pipeline,-10.0,-3.4855425399875712,-0.3479472495894758,4.446443602808421,-4.581828949515808,,0.2949,signal_month_t_to_return_month_t_plus_1
2021-11,2021-12,153130,zscore_from_data_pipeline,-5.150153290107675,-0.1551158153463236,0.4939835262390223,0.6463805961774152,-3.8536087882360617,,0.1117,signal_month_t_to_return_month_t_plus_1
2021-12,2022-01,069500,zscore_from_data_pipeline,-1.1216859631583995,1.49369580100845,3.04105123151345,-3.926996551029049,,benchmark_self_comparison,-8.9301,signal_month_t_to_return_month_t_plus_1
2021-12,2022-01,114260,zscore_from_data_pipeline,-3.3243349418205046,-4.936398633787324,-3.251779761936049,1.338949495172821,2.148171415969827,,-0.8908,signal_month_t_to_return_month_t_plus_1
2021-12,2022-01,153130,zscore_from_data_pipeline,-7.592695271792732,-6.822208961095841,-8.1339909131513,2.3928008408752897,2.211352887127991,,0.0485,signal_month_t_to_return_month_t_plus_1
2022-01,2022-02,069500,zscore_from_data_pipeline,10.0,7.163730210749238,5.788714100680864,4.151801067746652,,benchmark_self_comparison,0.9793,signal_month_t_to_return_month_t_plus_1
2022-01,2022-02,114260,zscore_from_data_pipeline,7.051204918407045,3.7485624951778633,3.524877705685125,8.016389269117377,-9.475471456250304,,0.0785,signal_month_t_to_return_month_t_plus_1
2022-01,2022-02,153130,zscore_from_data_pipeline,-0.6943414978318757,-5.551973710969379,-6.858521850032899,4.796241417308757,-9.96427137707685,,0.097,signal_month_t_to_return_month_t_plus_1
2022-02,2022-03,069500,zscore_from_data_pipeline,-1.1510682935859833,4.037206218335059,3.954648715833804,7.432440136959755,,benchmark_self_comparison,1.2976,signal_month_t_to_return_month_t_plus_1
2022-02,2022-03,114260,zscore_from_data_pipeline,-1.9844871828053048,-0.7878969801857343,1.8121779310116184,5.642243333179044,-1.9715417583899573,,-0.9678,signal_month_t_to_return_month_t_plus_1
2022-02,2022-03,153130,zscore_from_data_pipeline,-8.098531840561334,-8.729607406942574,-9.651625716694037,-1.7762213730080931,-1.8670853652207613,,0.0436,signal_month_t_to_return_month_t_plus_1
2022-03,2022-04,069500,zscore_from_data_pipeline,-3.2336102837720877,-0.342259671153962,2.6043848777048337,3.094071521923718,,benchmark_self_comparison,-2.8518,signal_month_t_to_return_month_t_plus_1
2022-03,2022-04,114260,zscore_from_data_pipeline,8.339012117235283,8.492156710377207,10.0,10.0,3.975267023665851,,-0.81,signal_month_t_to_return_month_t_plus_1
2022-03,2022-04,153130,zscore_from_data_pipeline,0.583566759633941,-2.117500242485529,-4.4041670129918,7.5733197285593,2.751212384144173,,0.0629,signal_month_t_to_return_month_t_plus_1
2022-04,2022-05,069500,zscore_from_data_pipeline,1.2140519365173994,0.6138239196447369,2.307730700258706,0.703010465256604,,benchmark_self_comparison,-0.1971,signal_month_t_to_return_month_t_plus_1
2022-04,2022-05,114260,zscore_from_data_pipeline,1.4540773383903671,5.441280909298513,6.5926895845007,8.607772663269545,-1.4234550226546552,,0.1953,signal_month_t_to_return_month_t_plus_1
2022-04,2022-05,153130,zscore_from_data_pipeline,-1.926407505403243,-4.62371571799399,-5.032534849150326,9.576187456802968,-2.136228763166624,,0.0774,signal_month_t_to_return_month_t_plus_1
2022-05,2022-06,069500,zscore_from_data_pipeline,-3.621316448965717,-2.3715400661791635,-0.6559155604432514,3.6091804142427977,,benchmark_self_comparison,-12.8809,signal_month_t_to_return_month_t_plus_1
2022-05,2022-06,114260,zscore_from_data_pipeline,-2.3072975217375995,0.6790612250017005,3.358847698970004,10.0,4.940040671538744,,-1.2314,signal_month_t_to_return_month_t_plus_1
2022-05,2022-06,153130,zscore_from_data_pipeline,-2.09815817162821,-3.7338011439608194,-5.107605184934661,10.0,4.960102111737788,,-0.0435,signal_month_t_to_return_month_t_plus_1
2022-06,2022-07,069500,zscore_from_data_pipeline,10.0,10.0,10.0,5.296273435768645,,benchmark_self_comparison,4.8907,signal_month_t_to_return_month_t_plus_1
2022-06,2022-07,114260,zscore_from_data_pipeline,5.5675571294515445,3.7032483414108217,7.699752438925882,1.4051326345731587,-10.0,,1.9912,signal_month_t_to_return_month_t_plus_1
2022-06,2022-07,153130,zscore_from_data_pipeline,6.469505850916734,3.111755935322914,1.7013400891363974,10.0,-10.0,,0.0967,signal_month_t_to_return_month_t_plus_1
2022-07,2022-08,069500,zscore_from_data_pipeline,-9.147551394619164,-2.8717244504177195,-0.1911955962395831,-1.0126994028584513,,benchmark_self_comparison,-0.4786,signal_month_t_to_return_month_t_plus_1
2022-07,2022-08,114260,zscore_from_data_pipeline,-8.994600125729669,-9.06690737287041,-6.808012321558204,1.9991337239811984,5.922247527759017,,-1.7325,signal_month_t_to_return_month_t_plus_1
2022-07,2022-08,153130,zscore_from_data_pipeline,-5.045481023501106,-2.606545205141892,-2.981541882607398,2.0899348650978835,8.076231171751102,,0.0821,signal_month_t_to_return_month_t_plus_1
2022-08,2022-09,069500,zscore_from_data_pipeline,-2.0027164078535997,-2.790546697335705,-0.0074577516075926,-1.6605524362286916,,benchmark_self_comparison,-12.2712,signal_month_t_to_return_month_t_plus_1
2022-08,2022-09,114260,zscore_from_data_pipeline,7.001731053240292,4.123313505034813,4.66739863799658,2.26647075771748,2.93468697261141,,-1.056,signal_month_t_to_return_month_t_plus_1
2022-08,2022-09,153130,zscore_from_data_pipeline,0.006858788309963,-0.0475712179571445,-0.8427635076824336,10.0,1.5427519801430605,,0.14,signal_month_t_to_return_month_t_plus_1
2022-09,2022-10,069500,zscore_from_data_pipeline,9.413591722638774,10.0,8.286865511946187,2.608638281661629,,benchmark_self_comparison,6.6564,signal_month_t_to_return_month_t_plus_1
2022-09,2022-10,114260,zscore_from_data_pipeline,3.296582764589329,6.327604622631062,3.1108155306063114,9.596334036078208,-8.409667564505737,,0.2442,signal_month_t_to_return_month_t_plus_1
2022-09,2022-10,153130,zscore_from_data_pipeline,-5.104941876457502,-5.002750715313537,-6.723818326005267,10.0,-8.755341718813737,,0.1494,signal_month_t_to_return_month_t_plus_1
2022-10,2022-11,069500,zscore_from_data_pipeline,-7.657986547399095,-3.5479289490426327,-2.4227815096266245,2.4466157879917643,,benchmark_self_comparison,7.0415,signal_month_t_to_return_month_t_plus_1
2022-10,2022-11,114260,zscore_from_data_pipeline,-4.22303338560672,0.716087017957293,0.6183144688155762,4.755765160495054,7.687923315070603,,1.9128,signal_month_t_to_return_month_t_plus_1
2022-10,2022-11,153130,zscore_from_data_pipeline,-7.01061841723654,-5.533409295191105,-9.786401146860864,1.1977660845654128,7.617195551263094,,0.2792,signal_month_t_to_return_month_t_plus_1
2022-11,2022-12,069500,zscore_from_data_pipeline,-5.331566709647012,-8.421226423492499,-6.852290283448909,1.9934201568359524,,benchmark_self_comparison,-7.7319,signal_month_t_to_return_month_t_plus_1
2022-11,2022-12,114260,zscore_from_data_pipeline,-7.00866014104643,-8.485822305793432,-8.104726527938004,0.0145255388098634,4.264013572601405,,-0.1505,signal_month_t_to_return_month_t_plus_1
2022-11,2022-12,153130,zscore_from_data_pipeline,-10.0,-10.0,-10.0,0.2558758533328004,5.027125513804512,,0.2928,signal_month_t_to_return_month_t_plus_1
2022-12,2023-01,069500,zscore_from_data_pipeline,5.030448851553162,0.8507938409286477,-3.763076761674728,-2.3987328092658298,,benchmark_self_comparison,8.8957,signal_month_t_to_return_month_t_plus_1
2022-12,2023-01,114260,zscore_from_data_pipeline,0.0774012445034432,-3.4404810574565383,-7.571263551360708,-4.3503014385363485,-4.963261147112152,,1.4896,signal_month_t_to_return_month_t_plus_1
2022-12,2023-01,153130,zscore_from_data_pipeline,-6.577632851219413,-10.0,-10.0,0.2809159784795148,-4.646655909337437,,0.3924,signal_month_t_to_return_month_t_plus_1
2023-01,2023-02,069500,zscore_from_data_pipeline,-7.525878143903185,-6.45860405066146,-8.920609973055367,-1.4077468479969026,,benchmark_self_comparison,-0.7775,signal_month_t_to_return_month_t_plus_1
2023-01,2023-02,114260,zscore_from_data_pipeline,-5.768794007516583,-6.517598329937691,-8.356891568087537,-0.1716319535644491,5.564962994149834,,-1.0397,signal_month_t_to_return_month_t_plus_1
2023-01,2023-02,153130,zscore_from_data_pipeline,-9.438779904303855,-10.0,-10.0,1.4146629590382616,5.929973533843766,,0.1668,signal_month_t_to_return_month_t_plus_1
2023-02,2023-03,069500,zscore_from_data_pipeline,0.0396273529113824,-3.122743353440038,-3.5397036088566827,-0.0781670730630996,,benchmark_self_comparison,2.4604,signal_month_t_to_return_month_t_plus_1
2023-02,2023-03,114260,zscore_from_data_pipeline,3.72126470148336,0.3624474949720845,-1.4236798999072215,-1.804441480980336,-0.1932961977263599,,1.9246,signal_month_t_to_return_month_t_plus_1
2023-02,2023-03,153130,zscore_from_data_pipeline,-0.8521250829791873,-5.280014613262037,-7.0724674992645085,-1.3338837833904538,-1.109109176090649,,0.4901,signal_month_t_to_return_month_t_plus_1
2023-03,2023-04,069500,zscore_from_data_pipeline,-1.9464636184861064,-5.028222679381188,-9.239745295193428,-2.2235599430169084,,benchmark_self_comparison,1.1698,signal_month_t_to_return_month_t_plus_1
2023-03,2023-04,114260,zscore_from_data_pipeline,-6.206399576494047,-5.114252317522773,-9.105937095341812,2.846052754814743,0.6648011109218088,,0.2425,signal_month_t_to_return_month_t_plus_1
2023-03,2023-04,153130,zscore_from_data_pipeline,-9.195836439348998,-7.730213352218753,-9.500013762566686,0.3927984443706586,1.875333612209444,,0.2557,signal_month_t_to_return_month_t_plus_1
2023-04,2023-05,069500,zscore_from_data_pipeline,-1.071445197700729,-2.8009305212127824,-4.993668167590232,-6.745902012800799,,benchmark_self_comparison,4.1226,signal_month_t_to_return_month_t_plus_1
2023-04,2023-05,114260,zscore_from_data_pipeline,-0.1644873627139699,-2.891639966929884,-4.610132541744445,-6.103989390507309,2.046023346022442,,-0.2074,signal_month_t_to_return_month_t_plus_1
2023-04,2023-05,153130,zscore_from_data_pipeline,-2.073713120188684,-5.133890360484172,-6.3876375748746135,-5.4071178534670095,1.835213785840432,,0.1559,signal_month_t_to_return_month_t_plus_1
2023-05,2023-06,069500,zscore_from_data_pipeline,-3.326671496820045,-5.363173679562011,-5.345518046734313,-5.453752386925355,,benchmark_self_comparison,-0.0294,signal_month_t_to_return_month_t_plus_1
2023-05,2023-06,114260,zscore_from_data_pipeline,1.690532003297006,-0.2018248215131257,-2.960441019229114,-3.202760845372867,3.90731718561466,,-0.4849,signal_month_t_to_return_month_t_plus_1
2023-05,2023-06,153130,zscore_from_data_pipeline,0.4322638988885182,-2.6603820998682663,-4.956336702444911,-4.313592127441594,3.2276490193118272,,0.283,signal_month_t_to_return_month_t_plus_1
2023-06,2023-07,069500,zscore_from_data_pipeline,0.1260839561107779,-1.8714243938160264,-4.440544762821738,-7.902403437607298,,benchmark_self_comparison,1.5312,signal_month_t_to_return_month_t_plus_1
2023-06,2023-07,114260,zscore_from_data_pipeline,2.1122816990010302,2.8727109387048486,0.9395419584147068,-4.763160842252359,0.1623718502784973,,0.3915,signal_month_t_to_return_month_t_plus_1
2023-06,2023-07,153130,zscore_from_data_pipeline,-1.2672985951364846,-2.1436249153503373,-3.936999446773377,8.924698372381295,-0.3944329512726295,,0.2681,signal_month_t_to_return_month_t_plus_1
2023-07,2023-08,069500,zscore_from_data_pipeline,0.8316696850391938,-2.669899877423463,-4.064417517326242,4.129729172237229,,benchmark_self_comparison,-2.6247,signal_month_t_to_return_month_t_plus_1
2023-07,2023-08,114260,zscore_from_data_pipeline,0.2660690984835399,1.1963160689140653,-0.1290320076490005,-3.043674334838716,-0.5387816937411338,,0.1993,signal_month_t_to_return_month_t_plus_1
2023-07,2023-08,153130,zscore_from_data_pipeline,-5.624037544149202,-4.870554127278927,-4.63686638327517,0.3205102017676552,-0.5831352293938804,,0.3095,signal_month_t_to_return_month_t_plus_1
2023-08,2023-09,069500,zscore_from_data_pipeline,2.700555711707043,0.447240075318724,-0.8030386461590621,-5.58618649968354,,benchmark_self_comparison,-2.0849,signal_month_t_to_return_month_t_plus_1
2023-08,2023-09,114260,zscore_from_data_pipeline,-0.1534332102667888,0.0123478507661899,0.8618061316278771,-3.989074686912432,-2.3332456369162067,,-0.3633,signal_month_t_to_return_month_t_plus_1
2023-08,2023-09,153130,zscore_from_data_pipeline,-2.112708760690549,-3.885152660759109,-4.076347540607018,-3.1693903058921498,-2.1862260219662515,,0.2712,signal_month_t_to_return_month_t_plus_1
2023-09,2023-10,069500,zscore_from_data_pipeline,2.119540709186305,3.438498933040264,1.5362879260770568,-3.819964502386576,,benchmark_self_comparison,-6.4364,signal_month_t_to_return_month_t_plus_1
2023-09,2023-10,114260,zscore_from_data_pipeline,1.6284873335935797,2.0547914923474297,0.9849361391225024,-3.7529779057455976,-1.7752077817493377,,-0.2865,signal_month_t_to_return_month_t_plus_1
2023-09,2023-10,153130,zscore_from_data_pipeline,-1.57602188430694,-3.7242107138208063,-4.237347377320758,0.9998500073291636,-1.9179224661761165,,0.2285,signal_month_t_to_return_month_t_plus_1
2023-10,2023-11,069500,zscore_from_data_pipeline,5.749614155529202,9.024235429306165,6.745326386458136,2.7449346324020807,,benchmark_self_comparison,10.7469,signal_month_t_to_return_month_t_plus_1
2023-10,2023-11,114260,zscore_from_data_pipeline,2.574936819330768,3.51434142733214,4.0186426521016765,-2.101023280716621,-6.635768364655473,,1.8544,signal_month_t_to_return_month_t_plus_1
2023-10,2023-11,153130,zscore_from_data_pipeline,0.6770154777249964,-1.1859806463389646,-2.5220779667251927,0.9127044496031648,-6.6595946238040895,,0.3768,signal_month_t_to_return_month_t_plus_1
2023-11,2023-12,069500,zscore_from_data_pipeline,-5.435203394324187,-1.5161031306507895,-2.673374880041809,4.504968281817416,,benchmark_self_comparison,6.5234,signal_month_t_to_return_month_t_plus_1
2023-11,2023-12,114260,zscore_from_data_pipeline,-5.174651364033815,-4.360156694804214,-2.0256344962924637,-5.194154833832175,6.06100549917092,,1.4446,signal_month_t_to_return_month_t_plus_1
2023-11,2023-12,153130,zscore_from_data_pipeline,-1.827979184149214,-3.312608747777865,-2.773551444641803,-3.410304977954524,6.766248516957245,,0.3522,signal_month_t_to_return_month_t_plus_1
2023-12,2024-01,069500,zscore_from_data_pipeline,-6.053911441114266,-9.2761082698004,-4.334075218398732,-2.397168728965162,,benchmark_self_comparison,-6.2085,signal_month_t_to_return_month_t_plus_1
2023-12,2024-01,114260,zscore_from_data_pipeline,-4.835420997792259,-8.128953517157052,-6.697788158524885,-1.960095623301389,4.6572029680060405,,-0.0506,signal_month_t_to_return_month_t_plus_1
2023-12,2024-01,153130,zscore_from_data_pipeline,-4.742345579331803,-5.791887843019767,-5.04007835829794,0.1387052853247571,5.484497829690989,,0.3233,signal_month_t_to_return_month_t_plus_1
2024-01,2024-02,069500,zscore_from_data_pipeline,7.610823612027239,1.909358177121383,2.990303237379245,1.0612531819749464,,benchmark_self_comparison,5.9267,signal_month_t_to_return_month_t_plus_1
2024-01,2024-02,114260,zscore_from_data_pipeline,0.6908431963693731,-2.8022153561443592,-3.748816704589103,-5.711200810767236,-7.143550641753707,,-0.0927,signal_month_t_to_return_month_t_plus_1
2024-01,2024-02,153130,zscore_from_data_pipeline,0.9684941612698414,-3.4065604625793515,-4.710707755174412,10.0,-7.062315768438221,,0.2348,signal_month_t_to_return_month_t_plus_1
2024-02,2024-03,069500,zscore_from_data_pipeline,-4.066632028349968,-2.7747899357739447,-3.89975148840574,2.588824321728548,,benchmark_self_comparison,5.902,signal_month_t_to_return_month_t_plus_1
2024-02,2024-03,114260,zscore_from_data_pipeline,2.0918655829220523,-0.0067832150811346,-1.7437841056009509,-4.856403130312345,4.320076501515064,,0.3882,signal_month_t_to_return_month_t_plus_1
2024-02,2024-03,153130,zscore_from_data_pipeline,-10.0,0.6366451579386121,-1.0505592887450168,8.44513406572308,3.860833672726531,,0.2664,signal_month_t_to_return_month_t_plus_1
2024-03,2024-04,069500,zscore_from_data_pipeline,-4.792701406256338,-7.217326615186341,-5.268985423691852,1.1419006782018046,,benchmark_self_comparison,-2.2506,signal_month_t_to_return_month_t_plus_1
