year_month,ticker,ticker_name,ticker_role,score_column,signal_score,signal_name,signal_family,signal_speed_type,signal_velocity,centroid_score,centroid_velocity,relative_velocity,relative_speed_abs,direction_label,speed_rank,hsi_state,state_kr,interpretation
2018-12,114260,KODEX 국고채3년,방어 채권,score_vol,-0.5225783663494302,vol,risk_damage,fast,1.5279905050866929,-1.772163553820264,-0.45553452312788045,1.9835250282145733,1.9835250282145733,risk_accelerating,3.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2019-01,114260,KODEX 국고채3년,방어 채권,score_vol,-9.614380659712332,vol,risk_damage,fast,-9.091802293362901,0.19899389602432294,1.971157449844587,-11.062959743207488,11.062959743207488,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2019-02,114260,KODEX 국고채3년,방어 채권,score_vol,-8.512407723371105,vol,risk_damage,fast,1.1019729363412267,-0.5952545891371591,-0.794248485161482,1.896221421502709,1.896221421502709,risk_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2019-03,114260,KODEX 국고채3년,방어 채권,score_vol,-0.8242552701456639,vol,risk_damage,fast,7.688152453225441,-3.0907766714913563,-2.495522082354197,10.183674535579637,10.183674535579637,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2019-04,114260,KODEX 국고채3년,방어 채권,score_vol,1.478237740412613,vol,risk_damage,fast,2.302493010558277,1.1921597260559373,4.282936397547294,-1.980443386989017,1.980443386989017,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2019-05,114260,KODEX 국고채3년,방어 채권,score_vol,-4.076136119321743,vol,risk_damage,fast,-5.554373859734356,-4.3971386186727255,-5.589298344728663,0.034924484994307115,0.034924484994307115,moving_with_centroid,5.0,risk_warning,위험 악화 우세,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2019-06,114260,KODEX 국고채3년,방어 채권,score_vol,6.133394701399999,vol,risk_damage,fast,10.209530820721742,1.249588075741615,5.64672669441434,4.562804126307402,4.562804126307402,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2019-07,114260,KODEX 국고채3년,방어 채권,score_vol,-1.295543400162595,vol,risk_damage,fast,-7.428938101562594,-4.009829827656411,-5.259417903398026,-2.1695201981645686,2.1695201981645686,risk_relief_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2019-08,114260,KODEX 국고채3년,방어 채권,score_vol,9.372198977481808,vol,risk_damage,fast,10.667742377644403,0.422120126783013,4.431949954439424,6.2357924232049795,6.2357924232049795,risk_accelerating,1.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2019-09,114260,KODEX 국고채3년,방어 채권,score_vol,5.678958876904492,vol,risk_damage,fast,-3.6932401005773166,6.20369550841961,5.781575381636597,-9.474815482213913,9.474815482213913,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2019-10,114260,KODEX 국고채3년,방어 채권,score_vol,9.731111505301264,vol,risk_damage,fast,4.052152628396772,7.857183297152913,1.6534877887333028,2.3986648396634696,2.3986648396634696,risk_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2019-11,114260,KODEX 국고채3년,방어 채권,score_vol,1.434429502063294,vol,risk_damage,fast,-8.29668200323797,1.5723943709698154,-6.284788926183097,-2.0118930770548733,2.0118930770548733,risk_relief_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2019-12,114260,KODEX 국고채3년,방어 채권,score_vol,-0.3473935369693667,vol,risk_damage,fast,-1.7818230390326608,2.6483283889449907,1.0759340179751753,-2.857757057007836,2.857757057007836,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-01,114260,KODEX 국고채3년,방어 채권,score_vol,7.87413096672741,vol,risk_damage,fast,8.221524503696777,0.5930368246212911,-2.0552915643236993,10.276816068020477,10.276816068020477,risk_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2020-02,114260,KODEX 국고채3년,방어 채권,score_vol,4.813983554039432,vol,risk_damage,fast,-3.0601474126879786,-2.2540039835492154,-2.8470408081705063,-0.21310660451747232,0.21310660451747232,weak_or_noise,4.0,accident_zone,강한 위험 구간,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2020-03,114260,KODEX 국고채3년,방어 채권,score_vol,10.0,vol,risk_damage,fast,5.186016445960568,1.393052561952998,3.6470565455022133,1.5389599004583552,1.5389599004583552,risk_accelerating,4.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2020-04,114260,KODEX 국고채3년,방어 채권,score_vol,-1.165935417244168,vol,risk_damage,fast,-11.165935417244167,-0.0340224994043485,-1.4270750613573466,-9.738860355886821,9.738860355886821,risk_relief_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-05,114260,KODEX 국고채3년,방어 채권,score_vol,-3.279537067194688,vol,risk_damage,fast,-2.11360164995052,-2.3437652071631776,-2.3097427077588293,0.19614105780830915,0.19614105780830915,moving_with_centroid,5.0,neutral_watch,중립 관찰,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2020-06,114260,KODEX 국고채3년,방어 채권,score_vol,-2.811251530837334,vol,risk_damage,fast,0.4682855363573539,-0.1540405143769889,2.189724692786189,-1.721439156428835,1.721439156428835,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-07,114260,KODEX 국고채3년,방어 채권,score_vol,-4.832798283726726,vol,risk_damage,fast,-2.021546752889392,-1.3708433892898018,-1.2168028749128128,-0.8047438779765792,0.8047438779765792,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-08,114260,KODEX 국고채3년,방어 채권,score_vol,-3.060520691999345,vol,risk_damage,fast,1.7722775917273812,2.915483636352671,4.286327025642473,-2.514049433915092,2.514049433915092,risk_relief_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-09,114260,KODEX 국고채3년,방어 채권,score_vol,-2.76996878509237,vol,risk_damage,fast,0.29055190690697463,-1.58978136298826,-4.505264999340931,4.7958169062479055,4.7958169062479055,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2020-10,114260,KODEX 국고채3년,방어 채권,score_vol,-2.579094845145197,vol,risk_damage,fast,0.19087393994717328,1.7890104029857725,3.3787917659740323,-3.187917826026859,3.187917826026859,risk_relief_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-11,114260,KODEX 국고채3년,방어 채권,score_vol,-2.772248757346158,vol,risk_damage,fast,-0.19315391220096112,3.703275860186301,1.9142654572005284,-2.1074193694014896,2.1074193694014896,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2020-12,114260,KODEX 국고채3년,방어 채권,score_vol,-2.451468410020203,vol,risk_damage,fast,0.3207803473259552,3.0702603208577877,-0.6330155393285133,0.9537958866544685,0.9537958866544685,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-01,114260,KODEX 국고채3년,방어 채권,score_vol,-2.496430519264228,vol,risk_damage,fast,-0.04496210924402533,1.5360538759245077,-1.53420644493328,1.4892443356892546,1.4892443356892546,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-02,114260,KODEX 국고채3년,방어 채권,score_vol,-1.888708449266312,vol,risk_damage,fast,0.6077220699979162,1.2753015024632925,-0.26075237346121516,0.8684744434591314,0.8684744434591314,risk_accelerating,4.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-03,114260,KODEX 국고채3년,방어 채권,score_vol,2.982502450376892,vol,risk_damage,fast,4.871210899643204,2.9497301416154245,1.674428639152132,3.196782260491072,3.196782260491072,risk_accelerating,1.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-04,114260,KODEX 국고채3년,방어 채권,score_vol,0.9576696212976524,vol,risk_damage,fast,-2.0248328290792394,0.6774881945760206,-2.272241947039404,0.24740911796016452,0.24740911796016452,weak_or_noise,5.0,conflict,신호 충돌,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2021-05,114260,KODEX 국고채3년,방어 채권,score_vol,2.073510743602527,vol,risk_damage,fast,1.1158411223048743,2.666161160270785,1.9886729656947644,-0.8728318433898901,0.8728318433898901,risk_relief_accelerating,4.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2021-06,114260,KODEX 국고채3년,방어 채권,score_vol,10.0,vol,risk_damage,fast,7.926489256397473,6.422933815799721,3.756772655528936,4.169716600868537,4.169716600868537,risk_accelerating,1.0,conflict,신호 충돌,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-07,114260,KODEX 국고채3년,방어 채권,score_vol,9.71643462424213,vol,risk_damage,fast,-0.28356537575787044,-1.0242706648509095,-7.44720448065063,7.163639104892759,7.163639104892759,risk_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-08,114260,KODEX 국고채3년,방어 채권,score_vol,-0.427146817697197,vol,risk_damage,fast,-10.143581441939327,-3.3902013484432976,-2.365930683592388,-7.7776507583469385,7.7776507583469385,risk_relief_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2021-09,114260,KODEX 국고채3년,방어 채권,score_vol,-1.431145947730172,vol,risk_damage,fast,-1.003999130032975,4.406956128548814,7.797157476992112,-8.801156607025087,8.801156607025087,risk_relief_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2021-10,114260,KODEX 국고채3년,방어 채권,score_vol,10.0,vol,risk_damage,fast,11.431145947730172,7.320319840197023,2.9133637116482083,8.517782236081963,8.517782236081963,risk_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-11,114260,KODEX 국고채3년,방어 채권,score_vol,4.446443602808415,vol,risk_damage,fast,-5.553556397191585,-2.793768223012415,-10.114088063209437,4.560531666017852,4.560531666017852,risk_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2021-12,114260,KODEX 국고채3년,방어 채권,score_vol,1.338949495172816,vol,risk_damage,fast,-3.107494107635599,-1.6050802128922494,1.1886880101201653,-4.296182117755764,4.296182117755764,risk_relief_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-01,114260,KODEX 국고채3년,방어 채권,score_vol,8.016389269117365,vol,risk_damage,fast,6.677439773944549,2.573107349536783,4.1781875624290326,2.4992522115155165,2.4992522115155165,risk_accelerating,5.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-02,114260,KODEX 국고채3년,방어 채권,score_vol,5.642243333179037,vol,risk_damage,fast,-2.374145935938328,0.5421043751035641,-2.0310029744332185,-0.3431429615051096,0.3431429615051096,weak_or_noise,4.0,accident_zone,강한 위험 구간,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2022-03,114260,KODEX 국고채3년,방어 채권,score_vol,10.0,vol,risk_damage,fast,4.357756666820963,8.161284820576196,7.619180445472631,-3.261423778651668,3.261423778651668,risk_relief_accelerating,1.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-04,114260,KODEX 국고채3년,방어 채권,score_vol,8.60777266326954,vol,risk_damage,fast,-1.3922273367304605,4.134476019787434,-4.0268088007887615,2.634581464058301,2.634581464058301,risk_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-05,114260,KODEX 국고채3년,방어 채권,score_vol,10.0,vol,risk_damage,fast,1.3922273367304605,3.334137108281267,-0.800338911506167,2.1925662482366275,2.1925662482366275,risk_accelerating,5.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-06,114260,KODEX 국고채3년,방어 채권,score_vol,1.405132634573152,vol,risk_damage,fast,-8.594867365426849,1.6751381088722817,-1.6589989994089855,-6.935868366017863,6.935868366017863,risk_relief_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-07,114260,KODEX 국고채3년,방어 채권,score_vol,1.999133723981195,vol,risk_damage,fast,0.594001089408043,-3.389627531545102,-5.0647656404173835,5.658766729825427,5.658766729825427,risk_accelerating,5.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-08,114260,KODEX 국고채3년,방어 채권,score_vol,2.266470757717479,vol,risk_damage,fast,0.2673370337362839,4.1987220701891435,7.5883496017342456,-7.321012567997961,7.321012567997961,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-09,114260,KODEX 국고채3년,방어 채권,score_vol,9.596334036078202,vol,risk_damage,fast,7.329863278360723,2.7843322897654867,-1.4143897804236567,8.74425305878438,8.74425305878438,risk_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-10,114260,KODEX 국고채3년,방어 채권,score_vol,4.75576516049506,vol,risk_damage,fast,-4.840568875583142,1.9110108113965425,-0.8733214783689442,-3.967247397214198,3.967247397214198,risk_relief_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-11,114260,KODEX 국고채3년,방어 채권,score_vol,0.0145255388098736,vol,risk_damage,fast,-4.741239621685186,-3.8641325288540473,-5.77514334025059,1.033903718565404,1.033903718565404,risk_accelerating,5.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-12,114260,KODEX 국고채3년,방어 채권,score_vol,-4.350301438536334,vol,risk_damage,fast,-4.364826977346208,-4.0495793095222945,-0.18544678066824716,-4.179380196677961,4.179380196677961,risk_relief_accelerating,4.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-01,114260,KODEX 국고채3년,방어 채권,score_vol,-0.1716319535644423,vol,risk_damage,fast,4.178669484971892,-3.049991371579691,0.9995879379426036,3.1790815470292886,3.1790815470292886,risk_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-02,114260,KODEX 국고채3년,방어 채권,score_vol,-1.804441480980335,vol,risk_damage,fast,-1.6328095274158927,0.13246002893561015,3.1824514005153013,-4.8152609279311935,4.8152609279311935,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-03,114260,KODEX 국고채3년,방어 채권,score_vol,2.846052754814749,vol,risk_damage,fast,4.650494235795084,-3.3831479848021844,-3.5156080137377943,8.166102249532878,8.166102249532878,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-04,114260,KODEX 국고채3년,방어 채권,score_vol,-6.103989390507309,vol,risk_damage,fast,-8.950042145322058,-2.3448450940692824,1.038302890732902,-9.98834503605496,9.98834503605496,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-05,114260,KODEX 국고채3년,방어 채권,score_vol,-3.202760845372872,vol,risk_damage,fast,2.9012285451344364,-0.15343740371894254,2.19140769035034,0.7098208547840965,0.7098208547840965,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-06,114260,KODEX 국고채3년,방어 채권,score_vol,-4.763160842252366,vol,risk_damage,fast,-1.5603999968794935,0.26475008185237603,0.4181874855713186,-1.978587482450812,1.978587482450812,risk_relief_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-07,114260,KODEX 국고채3년,방어 채권,score_vol,-3.043674334838722,vol,risk_damage,fast,1.7194865074136438,-0.44981958809288936,-0.7145696699452654,2.4340561773589093,2.4340561773589093,risk_accelerating,1.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-08,114260,KODEX 국고채3년,방어 채권,score_vol,-3.989074686912435,vol,risk_damage,fast,-0.9454003520737131,-1.120322134703104,-0.6705025466102147,-0.2748978054634984,0.2748978054634984,weak_or_noise,4.0,risk_relief,위험 완화 우세,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2023-09,114260,KODEX 국고채3년,방어 채권,score_vol,-3.752977905745605,vol,risk_damage,fast,0.23609678116682975,-0.17199431922333405,0.94832781547977,-0.7122310343129402,0.7122310343129402,risk_relief_accelerating,4.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-10,114260,KODEX 국고채3년,방어 채권,score_vol,-2.101023280716631,vol,risk_damage,fast,1.6519546250289743,0.2742281335202309,0.446222452743565,1.2057321722854093,1.2057321722854093,risk_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-11,114260,KODEX 국고채3년,방어 채권,score_vol,-5.194154833832172,vol,risk_damage,fast,-3.0931315531155414,-2.13871725861683,-2.4129453921370607,-0.6801861609784807,0.6801861609784807,risk_relief_accelerating,5.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-12,114260,KODEX 국고채3년,방어 채권,score_vol,-1.960095623301387,vol,risk_damage,fast,3.234059210530785,-3.3930176961755465,-1.2543004375587166,4.488359648089501,4.488359648089501,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-01,114260,KODEX 국고채3년,방어 채권,score_vol,-5.711200810767242,vol,risk_damage,fast,-3.7511051874658543,-3.7429904854612546,-0.3499727892857081,-3.4011323981801462,3.4011323981801462,risk_relief_accelerating,4.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-02,114260,KODEX 국고채3년,방어 채권,score_vol,-4.856403130312349,vol,risk_damage,fast,0.8547976804548929,-0.03900898250831393,3.703981502952941,-2.849183822498048,2.849183822498048,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-03,114260,KODEX 국고채3년,방어 채권,score_vol,-6.270618762302494,vol,risk_damage,fast,-1.414215631990145,-0.6531159930757179,-0.6141070105674039,-0.8001086214227412,0.8001086214227412,risk_relief_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-04,114260,KODEX 국고채3년,방어 채권,score_vol,-3.843686814034569,vol,risk_damage,fast,2.426931948267925,0.49866957383155075,1.1517855669072685,1.2751463813606563,1.2751463813606563,risk_accelerating,5.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-05,114260,KODEX 국고채3년,방어 채권,score_vol,-5.274881541146552,vol,risk_damage,fast,-1.4311947271119831,-2.032805478590154,-2.5314750524217047,1.1002803253097215,1.1002803253097215,risk_accelerating,3.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-06,114260,KODEX 국고채3년,방어 채권,score_vol,-6.513787790024173,vol,risk_damage,fast,-1.2389062488776208,-2.5858238513872815,-0.5530183727971276,-0.6858878760804932,0.6858878760804932,risk_relief_accelerating,5.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-07,114260,KODEX 국고채3년,방어 채권,score_vol,-4.617314803283048,vol,risk_damage,fast,1.8964729867411245,-3.032677624943608,-0.4468537735563265,2.343326760297451,2.343326760297451,risk_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-08,114260,KODEX 국고채3년,방어 채권,score_vol,4.645790689522335,vol,risk_damage,fast,9.263105492805384,-0.5916463588559123,2.4410312660876956,6.822074226717688,6.822074226717688,risk_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-09,114260,KODEX 국고채3년,방어 채권,score_vol,-4.989718095902937,vol,risk_damage,fast,-9.635508785425273,-3.0191475033732003,-2.427501144517288,-7.208007640907985,7.208007640907985,risk_relief_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-10,114260,KODEX 국고채3년,방어 채권,score_vol,0.013845899055449,vol,risk_damage,fast,5.003563994958386,1.0612469105198827,4.080394413893083,0.9231695810653022,0.9231695810653022,risk_accelerating,4.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-11,114260,KODEX 국고채3년,방어 채권,score_vol,-2.716789972287608,vol,risk_damage,fast,-2.730635871343057,-5.261837941648109,-6.323084852167991,3.592448980824934,3.592448980824934,risk_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-12,114260,KODEX 국고채3년,방어 채권,score_vol,2.483016907251387,vol,risk_damage,fast,5.199806879538995,2.7344327578936505,7.996270699541759,-2.7964638200027636,2.7964638200027636,risk_relief_accelerating,4.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-01,114260,KODEX 국고채3년,방어 채권,score_vol,1.143610297915304,vol,risk_damage,fast,-1.339406609336083,0.25157519213493934,-2.482857565758711,1.143450956422628,1.143450956422628,risk_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-02,114260,KODEX 국고채3년,방어 채권,score_vol,-6.878763260454095,vol,risk_damage,fast,-8.022373558369399,-0.09998352156600773,-0.35155871370094705,-7.670814844668452,7.670814844668452,risk_relief_accelerating,1.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-03,114260,KODEX 국고채3년,방어 채권,score_vol,-3.371493547716607,vol,risk_damage,fast,3.507269712737488,0.5696371523168275,0.6696206738828353,2.8376490388546527,2.8376490388546527,risk_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-04,114260,KODEX 국고채3년,방어 채권,score_vol,-3.229517895069312,vol,risk_damage,fast,0.14197565264729484,-3.9545560652750296,-4.524193217591857,4.666168870239152,4.666168870239152,risk_accelerating,4.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-05,114260,KODEX 국고채3년,방어 채권,score_vol,-1.218763244194538,vol,risk_damage,fast,2.010754650874774,3.4869256276561074,7.441481692931137,-5.430727042056363,5.430727042056363,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-06,114260,KODEX 국고채3년,방어 채권,score_vol,-1.364482899500059,vol,risk_damage,fast,-0.1457196553055211,5.007507358347087,1.5205817306909792,-1.6663013859965004,1.6663013859965004,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-07,114260,KODEX 국고채3년,방어 채권,score_vol,-4.758299640146796,vol,risk_damage,fast,-3.393816740646737,2.0698063162256775,-2.937701042121409,-0.45611569852532785,0.45611569852532785,weak_or_noise,4.0,risk_relief,위험 완화 우세,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2025-08,114260,KODEX 국고채3년,방어 채권,score_vol,-3.414121298104552,vol,risk_damage,fast,1.3441783420422442,0.6824665043824261,-1.3873398118432514,2.731518153885496,2.731518153885496,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-09,114260,KODEX 국고채3년,방어 채권,score_vol,-4.846989636377153,vol,risk_damage,fast,-1.4328683382726015,4.94849604013889,4.266029535756464,-5.698897874029065,5.698897874029065,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-10,114260,KODEX 국고채3년,방어 채권,score_vol,-1.590523005126265,vol,risk_damage,fast,3.2564666312508885,6.668558677061119,1.7200626369222292,1.5364039943286594,1.5364039943286594,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-11,114260,KODEX 국고채3년,방어 채권,score_vol,6.018130465900179,vol,risk_damage,fast,7.608653471026444,5.7359391118554655,-0.9326195652056537,8.541273036232099,8.541273036232099,risk_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-12,114260,KODEX 국고채3년,방어 채권,score_vol,10.0,vol,risk_damage,fast,3.981869534099821,8.007620553292945,2.2716814414374795,1.7101880926623414,1.7101880926623414,risk_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2026-01,114260,KODEX 국고채3년,방어 채권,score_vol,1.207495366133463,vol,risk_damage,fast,-8.792504633866537,5.382757215765305,-2.62486333752764,-6.167641296338897,6.167641296338897,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2026-02,114260,KODEX 국고채3년,방어 채권,score_vol,-0.2913330869360565,vol,risk_damage,fast,-1.4988284530695195,1.7468985676472844,-3.6358586481180204,2.137030195048501,2.137030195048501,risk_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2026-03,114260,KODEX 국고채3년,방어 채권,score_vol,8.54097627580021,vol,risk_damage,fast,8.832309362736266,3.1681665515527753,1.421267983905491,7.411041378830776,7.411041378830776,risk_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2026-04,114260,KODEX 국고채3년,방어 채권,score_vol,1.724426063936237,vol,risk_damage,fast,-6.816550211863973,3.0105799045520527,-0.15758664700072256,-6.65896356486325,6.65896356486325,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
